timestamp,maze_name,maze_size,algorithm,solve_time_ms,ram_peak_mb,file_size_bytes,nodes_explored,path_length
2025-09-18 08:03:38,recursive_maze_10_1,21x21,dfs,5.26,21.79,0,117,111
2025-09-18 08:03:38,recursive_maze_10_1,21x21,astar,0.94,21.82,0,140,111
2025-09-18 08:03:38,recursive_maze_10_2,21x21,dfs,0.66,21.85,0,141,135
2025-09-18 08:03:38,recursive_maze_10_2,21x21,astar,0.86,21.85,0,166,135
2025-09-18 08:03:38,recursive_maze_10_3,21x21,dfs,0.31,21.86,0,89,87
2025-09-18 08:03:38,recursive_maze_10_3,21x21,astar,0.53,21.86,0,92,87
2025-09-18 08:03:38,recursive_maze_10_4,21x21,dfs,0.56,21.87,0,95,91
2025-09-18 08:03:38,recursive_maze_10_4,21x21,astar,1.03,21.87,0,100,91
2025-09-18 08:03:38,recursive_maze_10_5,21x21,dfs,0.98,21.91,0,133,131
2025-09-18 08:03:38,recursive_maze_10_5,21x21,astar,1.01,21.92,0,178,131
2025-09-18 08:03:38,recursive_maze_10_6,21x21,dfs,0.53,21.94,0,135,131
2025-09-18 08:03:38,recursive_maze_10_6,21x21,astar,1.04,21.94,0,154,131
2025-09-18 08:03:38,recursive_maze_10_7,21x21,dfs,0.47,21.95,0,87,87
2025-09-18 08:03:38,recursive_maze_10_7,21x21,astar,0.77,21.95,0,90,87
2025-09-18 08:03:38,recursive_maze_10_8,21x21,dfs,0.27,21.95,0,55,55
2025-09-18 08:03:38,recursive_maze_10_8,21x21,astar,0.34,21.95,0,60,55
2025-09-18 08:03:38,recursive_maze_10_9,21x21,dfs,0.51,21.96,0,87,87
2025-09-18 08:03:38,recursive_maze_10_9,21x21,astar,0.45,21.96,0,98,87
2025-09-18 08:03:38,recursive_maze_10_10,21x21,dfs,0.27,21.96,0,67,67
2025-09-18 08:03:38,recursive_maze_10_10,21x21,astar,0.37,21.96,0,74,67
2025-09-18 08:03:38,recursive_maze_10_11,21x21,dfs,0.37,21.96,0,99,99
2025-09-18 08:03:38,recursive_maze_10_11,21x21,astar,0.65,21.96,0,102,99
2025-09-18 08:03:38,recursive_maze_10_12,21x21,dfs,0.43,21.96,0,75,75
2025-09-18 08:03:38,recursive_maze_10_12,21x21,astar,0.41,21.96,0,82,75
2025-09-18 08:03:38,recursive_maze_10_13,21x21,dfs,0.24,21.96,0,71,71
2025-09-18 08:03:38,recursive_maze_10_13,21x21,astar,0.39,21.96,0,78,71
2025-09-18 08:03:38,recursive_maze_10_14,21x21,dfs,0.3,21.96,0,83,83
2025-09-18 08:03:38,recursive_maze_10_14,21x21,astar,0.45,21.96,0,96,83
2025-09-18 08:03:38,recursive_maze_10_15,21x21,dfs,0.18,21.96,0,51,51
2025-09-18 08:03:38,recursive_maze_10_15,21x21,astar,0.27,21.97,0,54,51
2025-09-18 08:03:38,recursive_maze_10_16,21x21,dfs,0.17,21.97,0,43,43
2025-09-18 08:03:38,recursive_maze_10_16,21x21,astar,0.31,21.97,0,46,43
2025-09-18 08:03:38,recursive_maze_10_17,21x21,dfs,0.82,22.0,0,135,123
2025-09-18 08:03:38,recursive_maze_10_17,21x21,astar,1.54,22.0,0,148,123
2025-09-18 08:03:38,recursive_maze_10_18,21x21,dfs,0.29,22.0,0,79,79
2025-09-18 08:03:38,recursive_maze_10_18,21x21,astar,0.6,22.0,0,90,79
2025-09-18 08:03:38,recursive_maze_10_19,21x21,dfs,0.28,22.01,0,75,75
2025-09-18 08:03:38,recursive_maze_10_19,21x21,astar,0.41,22.01,0,86,75
2025-09-18 08:03:38,recursive_maze_10_20,21x21,dfs,0.33,22.02,0,95,95
2025-09-18 08:03:38,recursive_maze_10_20,21x21,astar,0.55,22.03,0,120,95
2025-09-18 08:03:38,recursive_maze_10_21,21x21,dfs,0.59,22.05,0,91,91
2025-09-18 08:03:38,recursive_maze_10_21,21x21,astar,0.54,22.05,0,112,91
2025-09-18 08:03:38,recursive_maze_10_22,21x21,dfs,0.27,22.06,0,55,55
2025-09-18 08:03:38,recursive_maze_10_22,21x21,astar,1.0,22.06,0,58,55
2025-09-18 08:03:38,recursive_maze_10_23,21x21,dfs,0.21,22.07,0,55,55
2025-09-18 08:03:38,recursive_maze_10_23,21x21,astar,0.28,22.07,0,58,55
2025-09-18 08:03:38,recursive_maze_10_24,21x21,dfs,0.2,22.08,0,55,55
2025-09-18 08:03:38,recursive_maze_10_24,21x21,astar,0.32,22.08,0,58,55
2025-09-18 08:03:38,recursive_maze_10_25,21x21,dfs,0.48,22.11,0,107,107
2025-09-18 08:03:38,recursive_maze_10_25,21x21,astar,0.63,22.11,0,136,107
2025-09-18 08:03:38,recursive_maze_10_26,21x21,dfs,0.8,22.14,0,133,131
2025-09-18 08:03:38,recursive_maze_10_26,21x21,astar,0.85,22.14,0,142,131
2025-09-18 08:03:38,recursive_maze_10_27,21x21,dfs,0.38,22.14,0,95,95
2025-09-18 08:03:38,recursive_maze_10_27,21x21,astar,0.59,22.14,0,106,95
2025-09-18 08:03:38,recursive_maze_10_28,21x21,dfs,0.46,22.14,0,107,103
2025-09-18 08:03:38,recursive_maze_10_28,21x21,astar,0.54,22.14,0,116,103
2025-09-18 08:03:38,recursive_maze_10_29,21x21,dfs,0.18,22.14,0,47,47
2025-09-18 08:03:38,recursive_maze_10_29,21x21,astar,0.26,22.14,0,50,47
2025-09-18 08:03:38,recursive_maze_10_30,21x21,dfs,0.45,22.14,0,107,103
2025-09-18 08:03:38,recursive_maze_10_30,21x21,astar,0.58,22.14,0,128,103
2025-09-18 08:03:38,recursive_maze_10_31,21x21,dfs,0.24,22.14,0,75,75
2025-09-18 08:03:38,recursive_maze_10_31,21x21,astar,0.38,22.14,0,84,75
2025-09-18 08:03:38,recursive_maze_10_32,21x21,dfs,0.47,22.14,0,119,119
2025-09-18 08:03:38,recursive_maze_10_32,21x21,astar,0.8,22.14,0,144,119
2025-09-18 08:03:38,recursive_maze_10_33,21x21,dfs,0.26,22.14,0,47,47
2025-09-18 08:03:38,recursive_maze_10_33,21x21,astar,0.42,22.14,0,48,47
2025-09-18 08:03:38,recursive_maze_10_34,21x21,dfs,0.63,22.14,0,165,159
2025-09-18 08:03:38,recursive_maze_10_34,21x21,astar,0.91,22.15,0,190,159
2025-09-18 08:03:38,recursive_maze_10_35,21x21,dfs,0.51,22.15,0,141,135
2025-09-18 08:03:38,recursive_maze_10_35,21x21,astar,1.19,22.15,0,192,135
2025-09-18 08:03:38,recursive_maze_10_36,21x21,dfs,0.33,22.15,0,93,91
2025-09-18 08:03:38,recursive_maze_10_36,21x21,astar,0.52,22.15,0,108,91
2025-09-18 08:03:38,recursive_maze_10_37,21x21,dfs,0.56,22.16,0,147,147
2025-09-18 08:03:38,recursive_maze_10_37,21x21,astar,1.41,22.16,0,186,147
2025-09-18 08:03:38,recursive_maze_10_38,21x21,dfs,1.38,22.17,0,165,159
2025-09-18 08:03:38,recursive_maze_10_38,21x21,astar,1.1,22.17,0,192,159
2025-09-18 08:03:38,recursive_maze_10_39,21x21,dfs,0.23,22.17,0,67,67
2025-09-18 08:03:38,recursive_maze_10_39,21x21,astar,0.34,22.17,0,72,67
2025-09-18 08:03:38,recursive_maze_10_40,21x21,dfs,0.39,22.23,0,111,111
2025-09-18 08:03:38,recursive_maze_10_40,21x21,astar,0.66,22.23,0,130,111
2025-09-18 08:03:38,recursive_maze_10_41,21x21,dfs,0.27,22.23,0,75,75
2025-09-18 08:03:38,recursive_maze_10_41,21x21,astar,0.39,22.23,0,82,75
2025-09-18 08:03:38,recursive_maze_10_42,21x21,dfs,1.2,22.23,0,119,119
2025-09-18 08:03:38,recursive_maze_10_42,21x21,astar,1.23,22.23,0,128,119
2025-09-18 08:03:38,recursive_maze_10_43,21x21,dfs,0.45,22.23,0,77,71
2025-09-18 08:03:38,recursive_maze_10_43,21x21,astar,0.76,22.23,0,84,71
2025-09-18 08:03:38,recursive_maze_10_44,21x21,dfs,0.38,22.23,0,63,63
2025-09-18 08:03:38,recursive_maze_10_44,21x21,astar,0.37,22.23,0,74,63
2025-09-18 08:03:38,recursive_maze_10_45,21x21,dfs,0.45,22.23,0,75,75
2025-09-18 08:03:38,recursive_maze_10_45,21x21,astar,0.35,22.23,0,78,75
2025-09-18 08:03:38,recursive_maze_10_46,21x21,dfs,0.33,22.23,0,91,91
2025-09-18 08:03:38,recursive_maze_10_46,21x21,astar,0.87,22.23,0,100,91
2025-09-18 08:03:38,recursive_maze_10_47,21x21,dfs,0.28,22.23,0,67,67
2025-09-18 08:03:38,recursive_maze_10_47,21x21,astar,0.62,22.23,0,80,67
2025-09-18 08:03:38,recursive_maze_10_48,21x21,dfs,0.32,22.23,0,75,75
2025-09-18 08:03:38,recursive_maze_10_48,21x21,astar,0.39,22.23,0,86,75
2025-09-18 08:03:38,recursive_maze_10_49,21x21,dfs,0.21,22.23,0,63,63
2025-09-18 08:03:38,recursive_maze_10_49,21x21,astar,0.35,22.23,0,70,63
2025-09-18 08:03:38,recursive_maze_10_50,21x21,dfs,0.36,22.23,0,95,95
2025-09-18 08:03:38,recursive_maze_10_50,21x21,astar,0.53,22.23,0,112,95
2025-09-18 08:03:38,recursive_maze_10_51,21x21,dfs,0.3,22.23,0,87,87
2025-09-18 08:03:38,recursive_maze_10_51,21x21,astar,0.63,22.23,0,96,87
2025-09-18 08:03:38,recursive_maze_10_52,21x21,dfs,0.41,22.23,0,55,55
2025-09-18 08:03:38,recursive_maze_10_52,21x21,astar,0.54,22.23,0,64,55
2025-09-18 08:03:38,recursive_maze_10_53,21x21,dfs,0.52,22.23,0,131,131
2025-09-18 08:03:38,recursive_maze_10_53,21x21,astar,0.82,22.23,0,176,131
2025-09-18 08:03:38,recursive_maze_10_54,21x21,dfs,0.18,22.23,0,51,51
2025-09-18 08:03:38,recursive_maze_10_54,21x21,astar,0.3,22.23,0,58,51
2025-09-18 08:03:38,recursive_maze_10_55,21x21,dfs,0.55,22.23,0,101,95
2025-09-18 08:03:38,recursive_maze_10_55,21x21,astar,0.69,22.23,0,150,95
2025-09-18 08:03:38,recursive_maze_10_56,21x21,dfs,0.35,22.23,0,101,99
2025-09-18 08:03:38,recursive_maze_10_56,21x21,astar,0.8,22.23,0,116,99
2025-09-18 08:03:38,recursive_maze_10_57,21x21,dfs,0.34,22.23,0,59,59
2025-09-18 08:03:38,recursive_maze_10_57,21x21,astar,0.44,22.24,0,64,59
2025-09-18 08:03:38,recursive_maze_10_58,21x21,dfs,0.43,22.24,0,105,103
2025-09-18 08:03:38,recursive_maze_10_58,21x21,astar,0.59,22.24,0,122,103
2025-09-18 08:03:38,recursive_maze_10_59,21x21,dfs,0.45,22.24,0,121,119
2025-09-18 08:03:38,recursive_maze_10_59,21x21,astar,0.64,22.24,0,146,119
2025-09-18 08:03:38,recursive_maze_10_60,21x21,dfs,1.14,22.25,0,123,119
2025-09-18 08:03:38,recursive_maze_10_60,21x21,astar,0.68,22.25,0,152,119
2025-09-18 08:03:38,recursive_maze_10_61,21x21,dfs,0.2,22.25,0,59,59
2025-09-18 08:03:38,recursive_maze_10_61,21x21,astar,0.45,22.25,0,68,59
2025-09-18 08:03:38,recursive_maze_10_62,21x21,dfs,0.29,22.25,0,59,59
2025-09-18 08:03:38,recursive_maze_10_62,21x21,astar,0.54,22.25,0,64,59
2025-09-18 08:03:38,recursive_maze_10_63,21x21,dfs,0.55,22.25,0,123,119
2025-09-18 08:03:38,recursive_maze_10_63,21x21,astar,0.65,22.25,0,140,119
2025-09-18 08:03:38,recursive_maze_10_64,21x21,dfs,0.28,22.25,0,83,83
2025-09-18 08:03:38,recursive_maze_10_64,21x21,astar,0.79,22.25,0,108,83
2025-09-18 08:03:38,recursive_maze_10_65,21x21,dfs,0.35,22.25,0,67,67
2025-09-18 08:03:38,recursive_maze_10_65,21x21,astar,0.49,22.25,0,82,67
2025-09-18 08:03:38,recursive_maze_10_66,21x21,dfs,0.21,22.25,0,63,63
2025-09-18 08:03:38,recursive_maze_10_66,21x21,astar,0.55,22.25,0,76,63
2025-09-18 08:03:38,recursive_maze_10_67,21x21,dfs,0.48,22.25,0,107,107
2025-09-18 08:03:38,recursive_maze_10_67,21x21,astar,0.97,22.25,0,156,107
2025-09-18 08:03:38,recursive_maze_10_68,21x21,dfs,0.69,22.26,0,143,143
2025-09-18 08:03:38,recursive_maze_10_68,21x21,astar,1.19,22.26,0,202,143
2025-09-18 08:03:38,recursive_maze_10_69,21x21,dfs,0.25,22.26,0,71,71
2025-09-18 08:03:38,recursive_maze_10_69,21x21,astar,0.51,22.26,0,76,71
2025-09-18 08:03:38,recursive_maze_10_70,21x21,dfs,0.43,22.26,0,119,119
2025-09-18 08:03:38,recursive_maze_10_70,21x21,astar,0.62,22.26,0,130,119
2025-09-18 08:03:38,recursive_maze_10_71,21x21,dfs,0.5,22.26,0,131,131
2025-09-18 08:03:38,recursive_maze_10_71,21x21,astar,0.84,22.26,0,162,131
2025-09-18 08:03:38,recursive_maze_10_72,21x21,dfs,0.28,22.26,0,69,67
2025-09-18 08:03:38,recursive_maze_10_72,21x21,astar,0.62,22.26,0,84,67
2025-09-18 08:03:38,recursive_maze_10_73,21x21,dfs,0.38,22.26,0,47,47
2025-09-18 08:03:38,recursive_maze_10_73,21x21,astar,0.25,22.26,0,52,47
2025-09-18 08:03:38,recursive_maze_10_74,21x21,dfs,0.31,22.26,0,87,87
2025-09-18 08:03:38,recursive_maze_10_74,21x21,astar,0.47,22.26,0,102,87
2025-09-18 08:03:38,recursive_maze_10_75,21x21,dfs,0.27,22.26,0,67,67
2025-09-18 08:03:38,recursive_maze_10_75,21x21,astar,0.47,22.26,0,70,67
2025-09-18 08:03:38,recursive_maze_10_76,21x21,dfs,0.19,22.26,0,59,59
2025-09-18 08:03:38,recursive_maze_10_76,21x21,astar,0.29,22.26,0,64,59
2025-09-18 08:03:38,recursive_maze_10_77,21x21,dfs,0.41,22.27,0,115,115
2025-09-18 08:03:38,recursive_maze_10_77,21x21,astar,0.95,22.27,0,148,115
2025-09-18 08:03:38,recursive_maze_10_78,21x21,dfs,0.27,22.27,0,59,59
2025-09-18 08:03:38,recursive_maze_10_78,21x21,astar,1.25,22.27,0,60,59
2025-09-18 08:03:38,recursive_maze_10_79,21x21,dfs,0.22,22.27,0,63,63
2025-09-18 08:03:38,recursive_maze_10_79,21x21,astar,0.35,22.27,0,74,63
2025-09-18 08:03:38,recursive_maze_10_80,21x21,dfs,0.79,22.29,0,83,83
2025-09-18 08:03:38,recursive_maze_10_80,21x21,astar,0.41,22.29,0,92,83
2025-09-18 08:03:38,recursive_maze_10_81,21x21,dfs,0.84,22.31,0,189,175
2025-09-18 08:03:38,recursive_maze_10_81,21x21,astar,1.0,22.31,0,202,175
2025-09-18 08:03:38,recursive_maze_10_82,21x21,dfs,0.65,22.31,0,169,163
2025-09-18 08:03:38,recursive_maze_10_82,21x21,astar,1.14,22.32,0,202,163
2025-09-18 08:03:38,recursive_maze_10_83,21x21,dfs,0.53,22.32,0,67,67
2025-09-18 08:03:38,recursive_maze_10_83,21x21,astar,0.38,22.32,0,74,67
2025-09-18 08:03:38,recursive_maze_10_84,21x21,dfs,0.22,22.32,0,59,59
2025-09-18 08:03:38,recursive_maze_10_84,21x21,astar,0.49,22.32,0,64,59
2025-09-18 08:03:38,recursive_maze_10_85,21x21,dfs,0.36,22.32,0,101,99
2025-09-18 08:03:38,recursive_maze_10_85,21x21,astar,0.59,22.32,0,120,99
2025-09-18 08:03:38,recursive_maze_10_86,21x21,dfs,0.25,22.32,0,65,63
2025-09-18 08:03:38,recursive_maze_10_86,21x21,astar,0.31,22.32,0,68,63
2025-09-18 08:03:38,recursive_maze_10_87,21x21,dfs,0.41,22.32,0,115,115
2025-09-18 08:03:38,recursive_maze_10_87,21x21,astar,0.71,22.32,0,136,115
2025-09-18 08:03:38,recursive_maze_10_88,21x21,dfs,0.44,22.32,0,101,95
2025-09-18 08:03:38,recursive_maze_10_88,21x21,astar,0.68,22.32,0,104,95
2025-09-18 08:03:38,recursive_maze_10_89,21x21,dfs,0.3,22.32,0,59,59
2025-09-18 08:03:38,recursive_maze_10_89,21x21,astar,0.34,22.32,0,60,59
2025-09-18 08:03:38,recursive_maze_10_90,21x21,dfs,0.25,22.32,0,79,79
2025-09-18 08:03:38,recursive_maze_10_90,21x21,astar,0.4,22.32,0,92,79
2025-09-18 08:03:38,recursive_maze_10_91,21x21,dfs,0.35,22.32,0,83,83
2025-09-18 08:03:38,recursive_maze_10_91,21x21,astar,0.69,22.32,0,106,83
2025-09-18 08:03:38,recursive_maze_10_92,21x21,dfs,0.56,22.32,0,145,143
2025-09-18 08:03:38,recursive_maze_10_92,21x21,astar,0.97,22.32,0,196,143
2025-09-18 08:03:38,recursive_maze_10_93,21x21,dfs,0.89,22.32,0,129,123
2025-09-18 08:03:38,recursive_maze_10_93,21x21,astar,0.96,22.32,0,146,123
2025-09-18 08:03:38,recursive_maze_10_94,21x21,dfs,0.54,22.32,0,131,127
2025-09-18 08:03:38,recursive_maze_10_94,21x21,astar,0.84,22.45,0,168,127
2025-09-18 08:03:38,recursive_maze_10_95,21x21,dfs,0.34,22.45,0,93,91
2025-09-18 08:03:38,recursive_maze_10_95,21x21,astar,0.53,22.45,0,110,91
2025-09-18 08:03:38,recursive_maze_10_96,21x21,dfs,1.04,22.46,0,145,143
2025-09-18 08:03:38,recursive_maze_10_96,21x21,astar,0.8,22.46,0,168,143
2025-09-18 08:03:38,recursive_maze_10_97,21x21,dfs,0.45,22.46,0,89,87
2025-09-18 08:03:38,recursive_maze_10_97,21x21,astar,0.76,22.46,0,128,87
2025-09-18 08:03:38,recursive_maze_10_98,21x21,dfs,0.4,22.46,0,85,79
2025-09-18 08:03:38,recursive_maze_10_98,21x21,astar,0.55,22.46,0,90,79
2025-09-18 08:03:38,recursive_maze_10_99,21x21,dfs,0.26,22.46,0,63,63
2025-09-18 08:03:38,recursive_maze_10_99,21x21,astar,0.32,22.46,0,70,63
2025-09-18 08:03:38,recursive_maze_10_100,21x21,dfs,0.39,22.46,0,107,103
2025-09-18 08:03:38,recursive_maze_10_100,21x21,astar,0.62,22.46,0,134,103
2025-09-18 08:03:38,recursive_maze_40_1,81x81,dfs,2.97,22.83,0,1106,0
2025-09-18 08:03:38,recursive_maze_40_1,81x81,astar,34.57,22.88,0,1590,1091
2025-09-18 08:03:38,recursive_maze_40_2,81x81,dfs,9.09,23.02,0,725,687
2025-09-18 08:03:38,recursive_maze_40_2,81x81,astar,23.36,23.02,0,1458,687
2025-09-18 08:03:38,recursive_maze_40_3,81x81,dfs,5.76,23.11,0,581,567
2025-09-18 08:03:38,recursive_maze_40_3,81x81,astar,8.69,23.26,0,694,567
2025-09-18 08:03:38,recursive_maze_40_4,81x81,dfs,8.19,23.37,0,725,675
2025-09-18 08:03:38,recursive_maze_40_4,81x81,astar,16.88,23.47,0,1098,675
2025-09-18 08:03:38,recursive_maze_40_5,81x81,dfs,14.5,23.47,0,951,895
2025-09-18 08:03:38,recursive_maze_40_5,81x81,astar,27.26,23.17,0,1398,895
2025-09-18 08:03:38,recursive_maze_40_6,81x81,dfs,2.47,23.4,0,1022,0
2025-09-18 08:03:38,recursive_maze_40_6,81x81,astar,70.74,23.71,0,2884,1151
2025-09-18 08:03:38,recursive_maze_40_7,81x81,dfs,15.02,23.72,0,1031,831
2025-09-18 08:03:38,recursive_maze_40_7,81x81,astar,26.68,24.09,0,1578,831
2025-09-18 08:03:38,recursive_maze_40_8,81x81,dfs,4.39,24.1,0,1094,0
2025-09-18 08:03:38,recursive_maze_40_8,81x81,astar,33.84,24.2,0,1546,1067
2025-09-18 08:03:38,recursive_maze_40_9,81x81,dfs,2.47,24.31,0,1040,0
2025-09-18 08:03:38,recursive_maze_40_9,81x81,astar,74.43,24.31,0,2748,1327
2025-09-18 08:03:38,recursive_maze_40_10,81x81,dfs,16.2,24.28,0,1017,847
2025-09-18 08:03:38,recursive_maze_40_10,81x81,astar,33.42,24.5,0,1854,847
2025-09-18 08:03:39,recursive_maze_40_11,81x81,dfs,3.52,24.5,0,1102,0
2025-09-18 08:03:39,recursive_maze_40_11,81x81,astar,57.86,24.49,0,2156,1447
2025-09-18 08:03:39,recursive_maze_40_12,81x81,dfs,4.0,24.49,0,497,491
2025-09-18 08:03:39,recursive_maze_40_12,81x81,astar,5.3,24.49,0,572,491
2025-09-18 08:03:39,recursive_maze_40_13,81x81,dfs,6.43,24.07,0,625,615
2025-09-18 08:03:39,recursive_maze_40_13,81x81,astar,10.73,24.25,0,846,615
2025-09-18 08:03:39,recursive_maze_40_14,81x81,dfs,3.08,24.26,0,1214,0
2025-09-18 08:03:39,recursive_maze_40_14,81x81,astar,63.23,24.5,0,2360,1251
2025-09-18 08:03:39,recursive_maze_40_15,81x81,dfs,5.76,24.54,0,561,547
2025-09-18 08:03:39,recursive_maze_40_15,81x81,astar,8.01,24.55,0,734,547
2025-09-18 08:03:39,recursive_maze_40_16,81x81,dfs,12.36,24.55,0,889,847
2025-09-18 08:03:39,recursive_maze_40_16,81x81,astar,18.88,24.55,0,1132,847
2025-09-18 08:03:39,recursive_maze_40_17,81x81,dfs,3.78,24.55,0,1128,0
2025-09-18 08:03:39,recursive_maze_40_17,81x81,astar,40.11,24.83,0,1772,1267
2025-09-18 08:03:39,recursive_maze_40_18,81x81,dfs,5.87,24.83,0,595,575
2025-09-18 08:03:39,recursive_maze_40_18,81x81,astar,8.48,24.83,0,718,575
2025-09-18 08:03:39,recursive_maze_40_19,81x81,dfs,3.13,24.96,0,1172,0
2025-09-18 08:03:39,recursive_maze_40_19,81x81,astar,80.62,24.96,0,2876,1503
2025-09-18 08:03:39,recursive_maze_40_20,81x81,dfs,2.72,24.53,0,1070,0
2025-09-18 08:03:39,recursive_maze_40_20,81x81,astar,30.54,24.89,0,1594,1003
2025-09-18 08:03:39,recursive_maze_40_21,81x81,dfs,3.43,24.9,0,1362,0
2025-09-18 08:03:39,recursive_maze_40_21,81x81,astar,68.8,24.98,0,2672,1383
2025-09-18 08:03:39,recursive_maze_40_22,81x81,dfs,2.87,24.98,0,1126,0
2025-09-18 08:03:39,recursive_maze_40_22,81x81,astar,75.54,24.98,0,2782,1359
2025-09-18 08:03:39,recursive_maze_40_23,81x81,dfs,9.44,24.7,0,779,707
2025-09-18 08:03:39,recursive_maze_40_23,81x81,astar,13.22,24.84,0,958,707
2025-09-18 08:03:39,recursive_maze_40_24,81x81,dfs,2.79,24.85,0,1048,0
2025-09-18 08:03:39,recursive_maze_40_24,81x81,astar,122.54,24.85,0,3202,1647
2025-09-18 08:03:39,recursive_maze_40_25,81x81,dfs,3.35,24.86,0,1128,0
2025-09-18 08:03:39,recursive_maze_40_25,81x81,astar,36.4,25.29,0,1764,1087
2025-09-18 08:03:39,recursive_maze_40_26,81x81,dfs,7.19,25.29,0,603,547
2025-09-18 08:03:39,recursive_maze_40_26,81x81,astar,7.33,24.75,0,670,547
2025-09-18 08:03:39,recursive_maze_40_27,81x81,dfs,4.0,24.77,0,1040,0
2025-09-18 08:03:39,recursive_maze_40_27,81x81,astar,48.99,25.05,0,1982,1259
2025-09-18 08:03:40,recursive_maze_40_28,81x81,dfs,2.37,25.06,0,1134,0
2025-09-18 08:03:40,recursive_maze_40_28,81x81,astar,47.38,25.12,0,2128,1327
2025-09-18 08:03:40,recursive_maze_40_29,81x81,dfs,3.67,25.12,0,1198,0
2025-09-18 08:03:40,recursive_maze_40_29,81x81,astar,43.61,25.12,0,1990,1239
2025-09-18 08:03:40,recursive_maze_40_30,81x81,dfs,11.29,25.13,0,867,823
2025-09-18 08:03:40,recursive_maze_40_30,81x81,astar,20.94,25.13,0,1254,823
2025-09-18 08:03:40,recursive_maze_40_31,81x81,dfs,3.08,25.14,0,1202,0
2025-09-18 08:03:40,recursive_maze_40_31,81x81,astar,77.87,25.14,0,2732,1491
2025-09-18 08:03:40,recursive_maze_40_32,81x81,dfs,2.57,24.91,0,1172,0
2025-09-18 08:03:40,recursive_maze_40_32,81x81,astar,59.99,24.91,0,2362,1399
2025-09-18 08:03:40,recursive_maze_40_33,81x81,dfs,2.75,24.9,0,1068,0
2025-09-18 08:03:40,recursive_maze_40_33,81x81,astar,83.93,24.9,0,3086,1499
2025-09-18 08:03:40,recursive_maze_40_34,81x81,dfs,2.66,24.74,0,1076,0
2025-09-18 08:03:40,recursive_maze_40_34,81x81,astar,86.65,24.74,0,3038,1779
2025-09-18 08:03:40,recursive_maze_40_35,81x81,dfs,6.69,24.84,0,679,587
2025-09-18 08:03:40,recursive_maze_40_35,81x81,astar,16.1,24.93,0,1172,587
2025-09-18 08:03:40,recursive_maze_40_36,81x81,dfs,2.83,24.93,0,1166,0
2025-09-18 08:03:40,recursive_maze_40_36,81x81,astar,60.36,25.23,0,2328,1463
2025-09-18 08:03:40,recursive_maze_40_37,81x81,dfs,3.59,25.23,0,1138,0
2025-09-18 08:03:40,recursive_maze_40_37,81x81,astar,56.08,25.3,0,2482,1195
2025-09-18 08:03:40,recursive_maze_40_38,81x81,dfs,2.31,25.3,0,1046,0
2025-09-18 08:03:40,recursive_maze_40_38,81x81,astar,45.18,25.3,0,2098,1027
2025-09-18 08:03:40,recursive_maze_40_39,81x81,dfs,2.35,24.82,0,1034,0
2025-09-18 08:03:40,recursive_maze_40_39,81x81,astar,45.33,25.14,0,2078,1055
2025-09-18 08:03:40,recursive_maze_40_40,81x81,dfs,4.17,25.14,0,495,483
2025-09-18 08:03:40,recursive_maze_40_40,81x81,astar,7.98,25.19,0,768,483
2025-09-18 08:03:40,recursive_maze_40_41,81x81,dfs,3.12,25.19,0,1288,0
2025-09-18 08:03:40,recursive_maze_40_41,81x81,astar,64.92,25.34,0,2530,1319
2025-09-18 08:03:41,recursive_maze_40_42,81x81,dfs,4.0,24.79,0,519,515
2025-09-18 08:03:41,recursive_maze_40_42,81x81,astar,9.17,24.97,0,766,515
2025-09-18 08:03:41,recursive_maze_40_43,81x81,dfs,4.0,25.01,0,1314,0
2025-09-18 08:03:41,recursive_maze_40_43,81x81,astar,52.74,25.38,0,2138,1327
2025-09-18 08:03:41,recursive_maze_40_44,81x81,dfs,2.94,25.52,0,1362,0
2025-09-18 08:03:41,recursive_maze_40_44,81x81,astar,50.23,25.66,0,2180,1199
2025-09-18 08:03:41,recursive_maze_40_45,81x81,dfs,2.48,25.66,0,1042,0
2025-09-18 08:03:41,recursive_maze_40_45,81x81,astar,62.77,25.67,0,2600,1215
2025-09-18 08:03:41,recursive_maze_40_46,81x81,dfs,2.62,25.67,0,1106,0
2025-09-18 08:03:41,recursive_maze_40_46,81x81,astar,75.26,25.67,0,3018,1243
2025-09-18 08:03:41,recursive_maze_40_47,81x81,dfs,5.9,24.78,0,455,435
2025-09-18 08:03:41,recursive_maze_40_47,81x81,astar,6.19,24.89,0,636,435
2025-09-18 08:03:41,recursive_maze_40_48,81x81,dfs,10.04,24.9,0,811,771
2025-09-18 08:03:41,recursive_maze_40_48,81x81,astar,18.24,24.94,0,1112,771
2025-09-18 08:03:41,recursive_maze_40_49,81x81,dfs,3.89,25.01,0,1240,0
2025-09-18 08:03:41,recursive_maze_40_49,81x81,astar,66.5,25.45,0,2526,1335
2025-09-18 08:03:41,recursive_maze_40_50,81x81,dfs,4.04,25.47,0,1612,0
2025-09-18 08:03:41,recursive_maze_40_50,81x81,astar,52.59,25.61,0,2204,1075
2025-09-18 08:03:41,recursive_maze_40_51,81x81,dfs,2.75,25.61,0,1298,0
2025-09-18 08:03:41,recursive_maze_40_51,81x81,astar,75.13,25.61,0,2778,1379
2025-09-18 08:03:41,recursive_maze_40_52,81x81,dfs,5.77,25.22,0,613,599
2025-09-18 08:03:41,recursive_maze_40_52,81x81,astar,13.55,25.38,0,990,599
