timestamp,filename,maze_size,seed,algorithm,generation_time_ms,ram_peak_mb,file_size_bytes,backtrack_count,edges_processed,union_find_operations
2025-09-16 19:01:43,kruskal_strict_100_49.txt,100,49,kruskal,41.52,22.42,40803,0,19800,85541
2025-09-16 19:01:43,kruskal_strict_100_50.txt,100,50,kruskal,40.55,22.39,40803,0,19800,82975
2025-09-16 19:01:44,kruskal_strict_100_51.txt,100,51,kruskal,44.42,22.43,40803,0,19800,82193
2025-09-16 19:01:44,kruskal_strict_100_52.txt,100,52,kruskal,47.52,22.04,40803,0,19800,80003
2025-09-16 19:01:44,kruskal_strict_100_53.txt,100,53,kruskal,45.37,22.43,40803,0,19800,85076
2025-09-16 19:01:44,kruskal_strict_100_54.txt,100,54,kruskal,61.35,22.4,40803,0,19800,82971
2025-09-16 19:01:44,kruskal_strict_100_55.txt,100,55,kruskal,48.9,22.43,40803,0,19800,80312
2025-09-16 19:01:44,kruskal_strict_100_56.txt,100,56,kruskal,46.57,22.41,40803,0,19800,81777
2025-09-16 19:01:44,kruskal_strict_100_57.txt,100,57,kruskal,42.21,22.4,40803,0,19800,82875
2025-09-16 19:01:44,kruskal_strict_100_58.txt,100,58,kruskal,39.71,22.42,40803,0,19800,86106
2025-09-16 19:01:44,kruskal_strict_100_59.txt,100,59,kruskal,40.75,22.06,40803,0,19800,82119
2025-09-16 19:01:44,kruskal_strict_100_60.txt,100,60,kruskal,45.44,22.02,40803,0,19800,82828
2025-09-16 19:01:44,kruskal_strict_100_61.txt,100,61,kruskal,53.89,22.43,40803,0,19800,80365
2025-09-16 19:01:44,kruskal_strict_100_62.txt,100,62,kruskal,43.01,22.42,40803,0,19800,80934
2025-09-16 19:01:44,kruskal_strict_100_63.txt,100,63,kruskal,43.73,22.41,40803,0,19800,82247
2025-09-16 19:01:44,kruskal_strict_100_64.txt,100,64,kruskal,41.26,22.43,40803,0,19800,81794
2025-09-16 19:01:44,kruskal_strict_100_65.txt,100,65,kruskal,39.28,22.41,40803,0,19800,84183
2025-09-16 19:01:44,kruskal_strict_100_66.txt,100,66,kruskal,52.3,22.43,40803,0,19800,82009
2025-09-16 19:01:44,kruskal_strict_100_67.txt,100,67,kruskal,61.18,22.43,40803,0,19800,85520
2025-09-16 19:01:44,kruskal_strict_100_68.txt,100,68,kruskal,42.72,22.39,40803,0,19800,78022
2025-09-16 19:01:44,kruskal_strict_100_69.txt,100,69,kruskal,40.86,22.05,40803,0,19800,84190
2025-09-16 19:01:44,kruskal_strict_100_70.txt,100,70,kruskal,40.03,22.38,40803,0,19800,80598
2025-09-16 19:01:44,kruskal_strict_100_71.txt,100,71,kruskal,50.37,22.47,40803,0,19800,83630
2025-09-16 19:01:45,kruskal_strict_100_72.txt,100,72,kruskal,43.93,22.41,40803,0,19800,80681
2025-09-16 19:01:45,kruskal_strict_100_73.txt,100,73,kruskal,42.49,22.42,40803,0,19800,80186
2025-09-16 19:01:45,kruskal_strict_100_74.txt,100,74,kruskal,46.61,22.06,40803,0,19800,81741
2025-09-16 19:01:45,kruskal_strict_100_75.txt,100,75,kruskal,41.94,22.43,40803,0,19800,84403
2025-09-16 19:01:45,kruskal_strict_100_76.txt,100,76,kruskal,45.16,22.01,40803,0,19800,83439
2025-09-16 19:01:45,kruskal_strict_100_77.txt,100,77,kruskal,40.45,22.06,40803,0,19800,85270
2025-09-16 19:01:45,kruskal_strict_100_78.txt,100,78,kruskal,44.93,22.43,40803,0,19800,80435
2025-09-16 19:01:45,kruskal_strict_100_79.txt,100,79,kruskal,105.95,22.44,40803,0,19800,81086
2025-09-16 19:01:45,kruskal_strict_100_80.txt,100,80,kruskal,47.19,22.38,40803,0,19800,82849
2025-09-16 19:01:45,kruskal_strict_100_81.txt,100,81,kruskal,42.44,22.46,40803,0,19800,81328
2025-09-16 19:01:45,kruskal_strict_100_82.txt,100,82,kruskal,43.53,22.04,40803,0,19800,86752
2025-09-16 19:01:45,kruskal_strict_100_83.txt,100,83,kruskal,37.92,22.04,40803,0,19800,81865
2025-09-16 19:01:45,kruskal_strict_100_84.txt,100,84,kruskal,39.88,22.02,40803,0,19800,85646
2025-09-16 19:01:45,kruskal_strict_100_85.txt,100,85,kruskal,48.69,22.04,40803,0,19800,81417
2025-09-16 19:01:45,kruskal_strict_100_86.txt,100,86,kruskal,48.27,22.0,40803,0,19800,83412
2025-09-16 19:01:45,kruskal_strict_100_87.txt,100,87,kruskal,42.93,22.39,40803,0,19800,84417
2025-09-16 19:01:45,kruskal_strict_100_88.txt,100,88,kruskal,39.92,22.43,40803,0,19800,79316
2025-09-16 19:01:45,kruskal_strict_100_89.txt,100,89,kruskal,43.63,22.39,40803,0,19800,82799
2025-09-16 19:01:45,kruskal_strict_100_90.txt,100,90,kruskal,42.3,22.04,40803,0,19800,83505
2025-09-16 19:01:45,kruskal_strict_100_91.txt,100,91,kruskal,47.24,22.04,40803,0,19800,81504
2025-09-16 19:01:45,kruskal_strict_100_92.txt,100,92,kruskal,53.76,22.43,40803,0,19800,79273
2025-09-16 19:01:46,kruskal_strict_100_93.txt,100,93,kruskal,49.44,22.43,40803,0,19800,80859
2025-09-16 19:01:46,kruskal_strict_100_94.txt,100,94,kruskal,43.43,22.41,40803,0,19800,83270
2025-09-16 19:01:46,kruskal_strict_100_95.txt,100,95,kruskal,42.7,22.45,40803,0,19800,83590
2025-09-16 19:01:46,kruskal_strict_100_96.txt,100,96,kruskal,45.68,22.43,40803,0,19800,81095
2025-09-16 19:01:46,kruskal_strict_100_97.txt,100,97,kruskal,44.88,22.42,40803,0,19800,81336
2025-09-16 19:01:46,kruskal_strict_100_98.txt,100,98,kruskal,41.96,22.39,40803,0,19800,80016
2025-09-16 19:01:46,kruskal_strict_100_99.txt,100,99,kruskal,45.88,22.42,40803,0,19800,82454
2025-09-16 19:01:46,kruskal_strict_100_100.txt,100,100,kruskal,39.35,22.38,40803,0,19800,79597
2025-09-16 19:08:00,kruskal_strict_500_1.txt,500,1,kruskal,1624.93,84.38,1004003,0,499000,2205951
2025-09-16 19:08:02,kruskal_strict_500_2.txt,500,2,kruskal,1608.12,91.03,1004003,0,499000,2144270
2025-09-16 19:08:04,kruskal_strict_500_3.txt,500,3,kruskal,1602.34,93.25,1004003,0,499000,2166168
2025-09-16 19:08:05,kruskal_strict_500_4.txt,500,4,kruskal,1635.08,94.36,1004003,0,499000,2186074
2025-09-16 19:08:07,kruskal_strict_500_5.txt,500,5,kruskal,1603.49,94.5,1004003,0,499000,2127882
2025-09-16 19:08:09,kruskal_strict_500_6.txt,500,6,kruskal,1649.09,96.04,1004003,0,499000,2119501
2025-09-16 19:08:10,kruskal_strict_500_7.txt,500,7,kruskal,1633.05,97.07,1004003,0,499000,2172782
2025-09-16 19:08:12,kruskal_strict_500_8.txt,500,8,kruskal,1625.37,99.33,1004003,0,499000,2178934
2025-09-16 19:08:13,kruskal_strict_500_9.txt,500,9,kruskal,1638.33,99.33,1004003,0,499000,2158325
2025-09-16 19:08:15,kruskal_strict_500_10.txt,500,10,kruskal,1631.96,100.31,1004003,0,499000,2164250
2025-09-16 19:08:17,kruskal_strict_500_11.txt,500,11,kruskal,1664.4,102.08,1004003,0,499000,2208861
2025-09-16 19:08:18,kruskal_strict_500_12.txt,500,12,kruskal,1596.83,102.95,1004003,0,499000,2147656
2025-09-16 19:08:20,kruskal_strict_500_13.txt,500,13,kruskal,1629.06,103.88,1004003,0,499000,2138225
2025-09-16 19:08:22,kruskal_strict_500_14.txt,500,14,kruskal,1640.64,105.96,1004003,0,499000,2186431
2025-09-16 19:08:23,kruskal_strict_500_15.txt,500,15,kruskal,1642.97,107.54,1004003,0,499000,2188398
2025-09-16 19:08:25,kruskal_strict_500_16.txt,500,16,kruskal,1642.79,107.17,1004003,0,499000,2163614
2025-09-16 19:08:27,kruskal_strict_500_17.txt,500,17,kruskal,1625.26,106.96,1004003,0,499000,2177453
2025-09-16 19:08:28,kruskal_strict_500_18.txt,500,18,kruskal,1620.56,107.05,1004003,0,499000,2115313
2025-09-16 19:08:30,kruskal_strict_500_19.txt,500,19,kruskal,1627.53,107.64,1004003,0,499000,2152158
2025-09-16 19:08:31,kruskal_strict_500_20.txt,500,20,kruskal,1594.38,107.99,1004003,0,499000,2143953
2025-09-16 19:08:33,kruskal_strict_500_21.txt,500,21,kruskal,1655.43,106.91,1004003,0,499000,2204640
2025-09-16 19:08:35,kruskal_strict_500_22.txt,500,22,kruskal,1624.19,108.18,1004003,0,499000,2124850
2025-09-16 19:08:36,kruskal_strict_500_23.txt,500,23,kruskal,1657.18,107.07,1004003,0,499000,2196067
2025-09-16 19:08:38,kruskal_strict_500_24.txt,500,24,kruskal,1646.15,108.68,1004003,0,499000,2152419
2025-09-16 19:08:40,kruskal_strict_500_25.txt,500,25,kruskal,1642.17,107.75,1004003,0,499000,2147264
2025-09-16 19:08:41,kruskal_strict_500_26.txt,500,26,kruskal,1625.74,107.91,1004003,0,499000,2143258
2025-09-16 19:08:43,kruskal_strict_500_27.txt,500,27,kruskal,1626.55,108.34,1004003,0,499000,2182981
2025-09-16 19:08:45,kruskal_strict_500_28.txt,500,28,kruskal,1628.19,107.15,1004003,0,499000,2128869
2025-09-16 19:08:46,kruskal_strict_500_29.txt,500,29,kruskal,1624.22,108.22,1004003,0,499000,2169638
2025-09-16 19:08:48,kruskal_strict_500_30.txt,500,30,kruskal,1629.55,108.99,1004003,0,499000,2155658
2025-09-16 19:08:49,kruskal_strict_500_31.txt,500,31,kruskal,1637.44,109.08,1004003,0,499000,2167496
2025-09-16 19:08:51,kruskal_strict_500_32.txt,500,32,kruskal,1634.79,108.53,1004003,0,499000,2168468
2025-09-16 19:08:53,kruskal_strict_500_33.txt,500,33,kruskal,1626.71,108.04,1004003,0,499000,2189905
2025-09-16 19:08:54,kruskal_strict_500_34.txt,500,34,kruskal,1654.65,109.68,1004003,0,499000,2179190
2025-09-16 19:08:56,kruskal_strict_500_35.txt,500,35,kruskal,1640.19,109.09,1004003,0,499000,2170643
2025-09-16 19:08:58,kruskal_strict_500_36.txt,500,36,kruskal,1641.56,109.02,1004003,0,499000,2194654
2025-09-16 19:08:59,kruskal_strict_500_37.txt,500,37,kruskal,1626.44,109.12,1004003,0,499000,2188714
2025-09-16 19:09:01,kruskal_strict_500_38.txt,500,38,kruskal,1620.03,108.96,1004003,0,499000,2146077
2025-09-16 19:09:03,kruskal_strict_500_39.txt,500,39,kruskal,1600.75,108.94,1004003,0,499000,2131058
2025-09-16 19:09:04,kruskal_strict_500_40.txt,500,40,kruskal,1629.76,109.0,1004003,0,499000,2182065
2025-09-16 19:09:06,kruskal_strict_500_41.txt,500,41,kruskal,1635.73,108.97,1004003,0,499000,2156783
2025-09-16 19:09:07,kruskal_strict_500_42.txt,500,42,kruskal,1669.33,108.99,1004003,0,499000,2152281
2025-09-16 19:09:09,kruskal_strict_500_43.txt,500,43,kruskal,1663.49,109.96,1004003,0,499000,2180809
2025-09-16 19:09:11,kruskal_strict_500_44.txt,500,44,kruskal,1626.34,109.14,1004003,0,499000,2218383
2025-09-16 19:09:12,kruskal_strict_500_45.txt,500,45,kruskal,1660.97,109.02,1004003,0,499000,2171270
2025-09-16 19:09:14,kruskal_strict_500_46.txt,500,46,kruskal,1645.91,108.93,1004003,0,499000,2208450
2025-09-16 19:09:16,kruskal_strict_500_47.txt,500,47,kruskal,1610.84,109.09,1004003,0,499000,2221075
2025-09-16 19:09:17,kruskal_strict_500_48.txt,500,48,kruskal,1591.39,109.74,1004003,0,499000,2129929
2025-09-16 19:09:19,kruskal_strict_500_49.txt,500,49,kruskal,1602.73,109.04,1004003,0,499000,2120518
2025-09-16 19:09:21,kruskal_strict_500_50.txt,500,50,kruskal,1623.64,109.01,1004003,0,499000,2160457
2025-09-16 19:09:22,kruskal_strict_1000_1.txt,1000,1,kruskal,7947.67,294.33,4008003,0,1998000,8759356
2025-09-16 19:09:30,kruskal_strict_1000_2.txt,1000,2,kruskal,7917.07,293.66,4008003,0,1998000,8704405
2025-09-16 19:09:38,kruskal_strict_1000_3.txt,1000,3,kruskal,7980.88,292.55,4008003,0,1998000,8795724
2025-09-16 19:09:46,kruskal_strict_1000_4.txt,1000,4,kruskal,7990.86,295.68,4008003,0,1998000,8858014
2025-09-16 19:09:54,kruskal_strict_1000_5.txt,1000,5,kruskal,7971.83,295.71,4008003,0,1998000,8756357
2025-09-16 19:10:02,kruskal_strict_1000_6.txt,1000,6,kruskal,7736.82,296.63,4008003,0,1998000,8686714
2025-09-16 19:10:10,kruskal_strict_1000_7.txt,1000,7,kruskal,7856.33,294.52,4008003,0,1998000,8595066
2025-09-16 19:10:18,kruskal_strict_1000_8.txt,1000,8,kruskal,7954.05,295.57,4008003,0,1998000,8769245
2025-09-16 19:10:26,kruskal_strict_1000_9.txt,1000,9,kruskal,8003.37,295.55,4008003,0,1998000,8793359
2025-09-16 19:10:34,kruskal_strict_1000_10.txt,1000,10,kruskal,8023.8,293.66,4008003,0,1998000,8803608
2025-09-16 19:10:42,kruskal_strict_1000_11.txt,1000,11,kruskal,8042.64,295.95,4008003,0,1998000,8792726
2025-09-16 19:10:50,kruskal_strict_1000_12.txt,1000,12,kruskal,7767.68,293.67,4008003,0,1998000,8726596
2025-09-16 19:10:58,kruskal_strict_1000_13.txt,1000,13,kruskal,7943.84,294.78,4008003,0,1998000,8791108
2025-09-16 19:11:05,kruskal_strict_1000_14.txt,1000,14,kruskal,8073.97,296.01,4008003,0,1998000,8922923
2025-09-16 19:11:14,kruskal_strict_1000_15.txt,1000,15,kruskal,8028.93,296.22,4008003,0,1998000,8775327
2025-09-16 19:11:22,kruskal_strict_1000_16.txt,1000,16,kruskal,8018.94,298.02,4008003,0,1998000,8720812
2025-09-16 19:11:30,kruskal_strict_1000_17.txt,1000,17,kruskal,8005.09,289.68,4008003,0,1998000,8730648
2025-09-16 19:11:38,kruskal_strict_1000_18.txt,1000,18,kruskal,7863.18,293.7,4008003,0,1998000,8774226
2025-09-16 19:11:46,kruskal_strict_1000_19.txt,1000,19,kruskal,7947.29,295.73,4008003,0,1998000,8720437
2025-09-16 19:11:53,kruskal_strict_1000_20.txt,1000,20,kruskal,8030.15,296.73,4008003,0,1998000,8827801
2025-09-16 19:12:02,kruskal_strict_1000_21.txt,1000,21,kruskal,8250.04,292.69,4008003,0,1998000,8734040
2025-09-16 19:12:10,kruskal_strict_1000_22.txt,1000,22,kruskal,8177.29,296.85,4008003,0,1998000,8906227
2025-09-16 19:12:18,kruskal_strict_1000_23.txt,1000,23,kruskal,8132.14,293.64,4008003,0,1998000,8751482
2025-09-16 19:12:26,kruskal_strict_1000_24.txt,1000,24,kruskal,7776.34,293.75,4008003,0,1998000,8817104
2025-09-16 19:12:34,kruskal_strict_1000_25.txt,1000,25,kruskal,8112.15,296.84,4008003,0,1998000,8809779
2025-09-16 19:12:42,kruskal_strict_1000_26.txt,1000,26,kruskal,8224.4,294.36,4008003,0,1998000,8723790
2025-09-16 19:12:50,kruskal_strict_1000_27.txt,1000,27,kruskal,8041.29,295.33,4008003,0,1998000,8848868
2025-09-16 19:12:58,kruskal_strict_1000_28.txt,1000,28,kruskal,9767.64,291.51,4008003,0,1998000,8680161
2025-09-16 19:13:08,kruskal_strict_1000_29.txt,1000,29,kruskal,10055.48,294.51,4008003,0,1998000,8752740
2025-09-16 19:13:18,kruskal_strict_1000_30.txt,1000,30,kruskal,8479.43,296.45,4008003,0,1998000,8750940
2025-09-16 19:13:27,kruskal_strict_1000_31.txt,1000,31,kruskal,10170.42,295.34,4008003,0,1998000,8639014
2025-09-16 19:13:37,kruskal_strict_1000_32.txt,1000,32,kruskal,8130.95,294.37,4008003,0,1998000,8708109
2025-09-16 19:13:45,kruskal_strict_1000_33.txt,1000,33,kruskal,8084.38,295.46,4008003,0,1998000,8808482
2025-09-16 19:13:53,kruskal_strict_1000_34.txt,1000,34,kruskal,8024.92,294.39,4008003,0,1998000,8682264
2025-09-16 19:14:01,kruskal_strict_1000_35.txt,1000,35,kruskal,8054.17,292.33,4008003,0,1998000,8771126
2025-09-16 19:14:09,kruskal_strict_1000_36.txt,1000,36,kruskal,8017.76,295.18,4008003,0,1998000,8687050
2025-09-16 19:14:17,kruskal_strict_1000_37.txt,1000,37,kruskal,7900.42,295.35,4008003,0,1998000,8737434
2025-09-16 19:14:25,kruskal_strict_1000_38.txt,1000,38,kruskal,8355.62,295.17,4008003,0,1998000,8733801
2025-09-16 19:14:33,kruskal_strict_1000_39.txt,1000,39,kruskal,198485.63,294.39,4008003,0,1998000,8807356
2025-09-16 19:17:52,kruskal_strict_1000_40.txt,1000,40,kruskal,8439.32,297.62,4008003,0,1998000,8606912
2025-09-16 19:18:00,kruskal_strict_1000_41.txt,1000,41,kruskal,8321.86,295.18,4008003,0,1998000,8786093
2025-09-16 19:18:09,kruskal_strict_1000_42.txt,1000,42,kruskal,7821.53,294.4,4008003,0,1998000,8730535
2025-09-16 19:18:17,kruskal_strict_1000_43.txt,1000,43,kruskal,8668.36,295.52,4008003,0,1998000,8805814
2025-09-16 19:18:25,kruskal_strict_1000_44.txt,1000,44,kruskal,10703.69,294.38,4008003,0,1998000,8725693
2025-09-16 19:18:36,kruskal_strict_1000_45.txt,1000,45,kruskal,11055.26,293.25,4008003,0,1998000,8747296
2025-09-16 19:18:47,kruskal_strict_1000_46.txt,1000,46,kruskal,10778.68,294.27,4008003,0,1998000,8722421
2025-09-16 19:18:58,kruskal_strict_1000_47.txt,1000,47,kruskal,11374.85,296.26,4008003,0,1998000,8709745
2025-09-16 19:19:09,kruskal_strict_1000_48.txt,1000,48,kruskal,10879.34,291.39,4008003,0,1998000,8800011
2025-09-16 19:19:20,kruskal_strict_1000_49.txt,1000,49,kruskal,11327.57,293.42,4008003,0,1998000,8807465
2025-09-16 19:19:31,kruskal_strict_1000_50.txt,1000,50,kruskal,11573.21,295.82,4008003,0,1998000,8809531
2025-09-16 19:21:02,kruskal_strict_5000_1.txt,5000,1,kruskal,513252.12,2491.35,100040003,0,49990000,222936325
2025-09-16 19:29:36,kruskal_strict_5000_2.txt,5000,2,kruskal,489462.8,2470.33,100040003,0,49990000,222487954
2025-09-16 19:37:46,kruskal_strict_5000_3.txt,5000,3,kruskal,342549.89,2474.45,100040003,0,49990000,222071979
2025-09-16 19:43:29,kruskal_strict_5000_4.txt,5000,4,kruskal,419520.53,2499.07,100040003,0,49990000,221767100
2025-09-16 19:50:29,kruskal_strict_5000_5.txt,5000,5,kruskal,334428.84,2479.16,100040003,0,49990000,221253630
2025-09-16 19:56:03,kruskal_strict_5000_6.txt,5000,6,kruskal,472259.82,2490.18,100040003,0,49990000,220951866
2025-09-16 20:03:56,kruskal_strict_5000_7.txt,5000,7,kruskal,340447.35,2493.78,100040003,0,49990000,222957724
2025-09-16 20:09:37,kruskal_strict_5000_8.txt,5000,8,kruskal,423833.33,2501.84,100040003,0,49990000,223487109
2025-09-16 20:16:41,kruskal_strict_5000_9.txt,5000,9,kruskal,326530.83,2511.09,100040003,0,49990000,223924829
2025-09-16 20:22:08,kruskal_strict_5000_10.txt,5000,10,kruskal,345286.83,2481.97,100040003,0,49990000,222947208
2025-09-16 20:27:53,kruskal_strict_5000_11.txt,5000,11,kruskal,423930.63,2486.91,100040003,0,49990000,222622426
2025-09-16 20:34:58,kruskal_strict_5000_12.txt,5000,12,kruskal,410366.46,2511.43,100040003,0,49990000,223328249
2025-09-16 20:41:48,kruskal_strict_5000_13.txt,5000,13,kruskal,335919.71,2501.8,100040003,0,49990000,222866470
2025-09-16 20:47:25,kruskal_strict_5000_14.txt,5000,14,kruskal,486692.4,2516.07,100040003,0,49990000,220905269
2025-09-16 20:55:32,kruskal_strict_5000_15.txt,5000,15,kruskal,338942.26,2524.19,100040003,0,49990000,222503921
2025-09-16 21:01:11,kruskal_strict_5000_16.txt,5000,16,kruskal,425249.83,2514.05,100040003,0,49990000,222359430
2025-09-16 21:08:17,kruskal_strict_5000_17.txt,5000,17,kruskal,415184.17,2505.89,100040003,0,49990000,222199185
2025-09-16 21:15:12,kruskal_strict_5000_18.txt,5000,18,kruskal,392067.67,2509.56,100040003,0,49990000,223310312
2025-09-16 21:21:45,kruskal_strict_5000_19.txt,5000,19,kruskal,345326.4,2482.79,100040003,0,49990000,222750675
2025-09-16 21:27:30,kruskal_strict_5000_20.txt,5000,20,kruskal,327965.96,2512.69,100040003,0,49990000,224542483
2025-09-17 19:13:21,recursive_maze_10_1,10,1,recursive_backtracking,1.16,17.62,483,8,99,0
2025-09-17 19:13:21,recursive_maze_10_2,10,2,recursive_backtracking,1.04,17.65,483,9,99,0
2025-09-17 19:13:21,recursive_maze_10_3,10,3,recursive_backtracking,1.74,17.65,483,8,99,0
2025-09-17 19:13:21,recursive_maze_10_4,10,4,recursive_backtracking,1.73,17.65,483,10,99,0
2025-09-17 19:13:21,recursive_maze_10_5,10,5,recursive_backtracking,1.46,17.65,483,9,99,0
2025-09-17 19:13:21,recursive_maze_10_6,10,6,recursive_backtracking,3.51,17.65,483,8,99,0
2025-09-17 19:13:21,recursive_maze_10_7,10,7,recursive_backtracking,1.57,17.65,483,9,99,0
2025-09-17 19:13:21,recursive_maze_10_8,10,8,recursive_backtracking,1.33,17.65,483,12,99,0
2025-09-17 19:13:21,recursive_maze_10_9,10,9,recursive_backtracking,1.6,17.66,483,9,99,0
2025-09-17 19:13:21,recursive_maze_10_10,10,10,recursive_backtracking,1.25,17.66,483,10,99,0
2025-09-17 19:13:21,recursive_maze_10_11,10,11,recursive_backtracking,1.53,17.66,483,9,99,0
2025-09-17 19:13:21,recursive_maze_10_12,10,12,recursive_backtracking,1.63,17.66,483,12,99,0
2025-09-17 19:13:21,recursive_maze_10_13,10,13,recursive_backtracking,1.17,17.66,483,10,99,0
2025-09-17 19:13:21,recursive_maze_10_14,10,14,recursive_backtracking,2.56,17.66,483,12,99,0
2025-09-17 19:13:21,recursive_maze_10_15,10,15,recursive_backtracking,1.65,17.66,483,10,99,0
2025-09-17 19:13:21,recursive_maze_10_16,10,16,recursive_backtracking,1.25,17.66,483,8,99,0
2025-09-17 19:13:21,recursive_maze_10_17,10,17,recursive_backtracking,1.27,17.66,483,12,99,0
2025-09-17 19:13:21,recursive_maze_10_18,10,18,recursive_backtracking,1.38,17.66,483,11,99,0
2025-09-17 19:13:21,recursive_maze_10_19,10,19,recursive_backtracking,1.64,17.66,483,10,99,0
2025-09-17 19:13:21,recursive_maze_10_20,10,20,recursive_backtracking,1.76,17.66,483,10,99,0
2025-09-17 19:13:21,recursive_maze_10_21,10,21,recursive_backtracking,1.56,17.66,483,9,99,0
2025-09-17 19:13:21,recursive_maze_10_22,10,22,recursive_backtracking,2.69,17.66,483,8,99,0
2025-09-17 19:13:21,recursive_maze_10_23,10,23,recursive_backtracking,1.84,17.66,483,9,99,0
2025-09-17 19:13:21,recursive_maze_10_24,10,24,recursive_backtracking,1.63,17.67,483,8,99,0
2025-09-17 19:13:21,recursive_maze_10_25,10,25,recursive_backtracking,1.98,17.67,483,8,99,0
2025-09-17 19:13:21,recursive_maze_10_26,10,26,recursive_backtracking,1.92,17.67,483,8,99,0
2025-09-17 19:13:21,recursive_maze_10_27,10,27,recursive_backtracking,1.43,17.67,483,12,99,0
2025-09-17 19:13:21,recursive_maze_10_28,10,28,recursive_backtracking,1.98,17.67,483,10,99,0
2025-09-17 19:13:21,recursive_maze_10_29,10,29,recursive_backtracking,1.43,17.67,483,10,99,0
2025-09-17 19:13:21,recursive_maze_10_30,10,30,recursive_backtracking,1.2,17.67,483,10,99,0
2025-09-17 19:13:21,recursive_maze_10_31,10,31,recursive_backtracking,1.93,17.67,483,12,99,0
2025-09-17 19:13:21,recursive_maze_10_32,10,32,recursive_backtracking,1.1,17.67,483,10,99,0
2025-09-17 19:13:21,recursive_maze_10_33,10,33,recursive_backtracking,1.77,17.67,483,10,99,0
2025-09-17 19:13:21,recursive_maze_10_34,10,34,recursive_backtracking,1.32,17.67,483,8,99,0
2025-09-17 19:13:21,recursive_maze_10_35,10,35,recursive_backtracking,1.13,17.67,483,9,99,0
2025-09-17 19:13:21,recursive_maze_10_36,10,36,recursive_backtracking,1.78,17.67,483,11,99,0
2025-09-17 19:13:21,recursive_maze_10_37,10,37,recursive_backtracking,1.6,17.67,483,10,99,0
2025-09-17 19:13:21,recursive_maze_10_38,10,38,recursive_backtracking,1.53,17.67,483,8,99,0
2025-09-17 19:13:21,recursive_maze_10_39,10,39,recursive_backtracking,1.43,17.67,483,11,99,0
2025-09-17 19:13:21,recursive_maze_10_40,10,40,recursive_backtracking,2.0,17.67,483,10,99,0
2025-09-17 19:13:21,recursive_maze_10_41,10,41,recursive_backtracking,1.18,17.67,483,10,99,0
2025-09-17 19:13:21,recursive_maze_10_42,10,42,recursive_backtracking,1.09,17.67,483,8,99,0
2025-09-17 19:13:21,recursive_maze_10_43,10,43,recursive_backtracking,1.63,17.68,483,14,99,0
2025-09-17 19:13:21,recursive_maze_10_44,10,44,recursive_backtracking,1.14,17.68,483,10,99,0
2025-09-17 19:13:21,recursive_maze_10_45,10,45,recursive_backtracking,1.19,17.68,483,10,99,0
2025-09-17 19:13:21,recursive_maze_10_46,10,46,recursive_backtracking,3.08,17.68,483,12,99,0
2025-09-17 19:13:21,recursive_maze_10_47,10,47,recursive_backtracking,1.26,17.68,483,9,99,0
2025-09-17 19:13:21,recursive_maze_10_48,10,48,recursive_backtracking,1.05,17.68,483,11,99,0
2025-09-17 19:13:21,recursive_maze_10_49,10,49,recursive_backtracking,1.28,17.68,483,8,99,0
2025-09-17 19:13:21,recursive_maze_10_50,10,50,recursive_backtracking,9.92,17.68,483,12,99,0
2025-09-17 19:13:21,recursive_maze_10_51,10,51,recursive_backtracking,2.45,17.68,483,6,99,0
2025-09-17 19:13:21,recursive_maze_10_52,10,52,recursive_backtracking,2.75,17.68,483,11,99,0
2025-09-17 19:13:21,recursive_maze_10_53,10,53,recursive_backtracking,1.39,17.68,483,11,99,0
2025-09-17 19:13:21,recursive_maze_10_54,10,54,recursive_backtracking,4.27,17.68,483,11,99,0
2025-09-17 19:13:21,recursive_maze_10_55,10,55,recursive_backtracking,1.62,17.68,483,12,99,0
2025-09-17 19:13:21,recursive_maze_10_56,10,56,recursive_backtracking,4.43,17.68,483,10,99,0
2025-09-17 19:13:21,recursive_maze_10_57,10,57,recursive_backtracking,1.39,17.68,483,11,99,0
2025-09-17 19:13:21,recursive_maze_10_58,10,58,recursive_backtracking,1.9,17.68,483,8,99,0
2025-09-17 19:13:21,recursive_maze_10_59,10,59,recursive_backtracking,1.03,17.68,483,8,99,0
2025-09-17 19:13:21,recursive_maze_10_60,10,60,recursive_backtracking,0.97,17.68,483,10,99,0
2025-09-17 19:13:21,recursive_maze_10_61,10,61,recursive_backtracking,2.26,17.68,483,10,99,0
2025-09-17 19:13:21,recursive_maze_10_62,10,62,recursive_backtracking,1.14,17.68,483,9,99,0
2025-09-17 19:13:21,recursive_maze_10_63,10,63,recursive_backtracking,1.46,17.68,483,10,99,0
2025-09-17 19:13:21,recursive_maze_10_64,10,64,recursive_backtracking,0.96,17.68,483,13,99,0
2025-09-17 19:13:21,recursive_maze_10_65,10,65,recursive_backtracking,1.73,17.68,483,11,99,0
2025-09-17 19:13:21,recursive_maze_10_66,10,66,recursive_backtracking,1.0,17.68,483,9,99,0
2025-09-17 19:13:21,recursive_maze_10_67,10,67,recursive_backtracking,1.01,17.68,483,9,99,0
2025-09-17 19:13:21,recursive_maze_10_68,10,68,recursive_backtracking,1.12,17.68,483,10,99,0
2025-09-17 19:13:21,recursive_maze_10_69,10,69,recursive_backtracking,2.01,17.68,483,9,99,0
2025-09-17 19:13:21,recursive_maze_10_70,10,70,recursive_backtracking,1.32,17.68,483,8,99,0
